inventory_key,channel,inventory_row_type,source_table,source_id,source_type,outlet_code,outlet_name,inventory_name,media_subtype,package_name,slot_label,day_group,start_time,end_time,province,city,suburb,area,region_cluster_code,market_scope,coverage_type,market_tier,language_display,language_notes,broadcast_frequency,duration_seconds,rate_type,cost_zar,raw_rate_zar,investment_zar,cost_per_month_zar,value_zar,exposure_count,monthly_exposure_count,duration_weeks,duration_months,is_available,package_only,is_national,has_pricing,listenership_daily,listenership_weekly,listenership_period,existing_target_audience,existing_audience_age_skew,existing_audience_gender_skew,existing_audience_lsm_range,existing_audience_racial_skew,existing_urban_rural_mix,existing_audience_keywords,existing_source_notes,enrich_target_audience,enrich_audience_age_skew,enrich_audience_gender_skew,enrich_audience_lsm_range,enrich_audience_racial_skew,enrich_urban_rural_mix,enrich_audience_keywords,enrich_buying_behaviour_fit,enrich_price_positioning_fit,enrich_sales_model_fit,enrich_objective_fit_primary,enrich_objective_fit_secondary,enrich_environment_type,enrich_premium_mass_fit,enrich_data_confidence,enrich_notes
radio_slot:a6e761c3-1615-99bd-581c-5209cecd2d9f,radio,slot,media_outlet_slot_rate,a6e761c3-1615-99bd-581c-5209cecd2d9f,radio_slot,radio_good_hope_fm,Good Hope FM,Good Hope FM - 18:00-22:00,spot,,18:00-22:00,saturday,18:00,22:00,western_cape,Plettenberg Bay,,Plettenberg Bay,western_cape,regional,regional,unknown,english,Cape youth/lifestyle CHR format.,,30,spot,540.00,540.00,,,,,,,,true,false,false,true,680000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Young, global, rooted, now-generation listeners in the Cape.",Adults 15+; youth-leaning,,,,mixed,Cape Town | CHR | dance | hip hop | lifestyle | pop | R&B | young,"","","","","","","","","","","","","","","","",""
radio_slot:160671ac-6893-f27f-55cd-34e3fd6c36cc,radio,slot,media_outlet_slot_rate,160671ac-6893-f27f-55cd-34e3fd6c36cc,radio_slot,radio_good_hope_fm,Good Hope FM,Good Hope FM - 18:00-22:00,spot,,18:00-22:00,friday,18:00,22:00,western_cape,Plettenberg Bay,,Plettenberg Bay,western_cape,regional,regional,unknown,english,Cape youth/lifestyle CHR format.,,30,spot,2010.00,2010.00,,,,,,,,true,false,false,true,680000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4","Young, global, rooted, now-generation listeners in the Cape.",Adults 15+; youth-leaning,,,,mixed,Cape Town | CHR | dance | hip hop | lifestyle | pop | R&B | young,"","","","","","","","","","","","","","","","",""
radio_slot:680f0ff9-d071-9d86-3658-d84b9e6e598e,radio,slot,media_outlet_slot_rate,680f0ff9-d071-9d86-3658-d84b9e6e598e,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 00:00-03:00,spot,,00:00-03:00,saturday,00:00,03:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,240.00,240.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:f940851a-57df-45bb-d3ed-a6fe6b4e83a3,radio,slot,media_outlet_slot_rate,f940851a-57df-45bb-d3ed-a6fe6b4e83a3,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 00:00-03:00,spot,,00:00-03:00,monday_friday,00:00,03:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,270.00,270.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:c3c61062-24fc-b2cf-f008-5b4521c4c5a9,radio,slot,media_outlet_slot_rate,c3c61062-24fc-b2cf-f008-5b4521c4c5a9,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 03:00-05:00,spot,,03:00-05:00,monday_friday,03:00,05:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,540.00,540.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:54ef7cb4-4ced-08e5-c183-a92cdd2058e1,radio,slot,media_outlet_slot_rate,54ef7cb4-4ced-08e5-c183-a92cdd2058e1,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 03:00-06:00,spot,,03:00-06:00,saturday,03:00,06:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,480.00,480.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:1c64e6f8-686d-4bc4-35de-4dad5c4c7abe,radio,slot,media_outlet_slot_rate,1c64e6f8-686d-4bc4-35de-4dad5c4c7abe,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 05:00-06:00,spot,,05:00-06:00,monday_friday,05:00,06:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,3210.00,3210.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:bf7d42b6-a4cb-bd00-c47d-98a6ae17bab8,radio,slot,media_outlet_slot_rate,bf7d42b6-a4cb-bd00-c47d-98a6ae17bab8,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 06:00-07:00,spot,,06:00-07:00,saturday,06:00,07:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,1050.00,1050.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:3cf88644-f79c-9153-0052-280b827572ff,radio,slot,media_outlet_slot_rate,3cf88644-f79c-9153-0052-280b827572ff,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 06:00-09:00,spot,,06:00-09:00,monday_friday,06:00,09:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,3450.00,3450.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:3f9a37cd-754e-5596-4b5a-e304f0a519d5,radio,slot,media_outlet_slot_rate,3f9a37cd-754e-5596-4b5a-e304f0a519d5,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 07:00-09:00,spot,,07:00-09:00,saturday,07:00,09:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,1650.00,1650.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:5c6312e8-7f55-f03e-0058-a1bf5afaf88a,radio,slot,media_outlet_slot_rate,5c6312e8-7f55-f03e-0058-a1bf5afaf88a,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 09:00-10:00,spot,,09:00-10:00,saturday,09:00,10:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,1050.00,1050.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:58d71c3e-67a4-98ca-ce8a-f921bb21e1f9,radio,slot,media_outlet_slot_rate,58d71c3e-67a4-98ca-ce8a-f921bb21e1f9,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 09:00-12:00,spot,,09:00-12:00,monday_friday,09:00,12:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,2130.00,2130.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:28dde455-9e82-701c-af96-82daff05a25d,radio,slot,media_outlet_slot_rate,28dde455-9e82-701c-af96-82daff05a25d,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 10:00-12:00,spot,,10:00-12:00,saturday,10:00,12:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,900.00,900.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:39ecccba-7e04-91d6-b2f6-2eae13aac886,radio,slot,media_outlet_slot_rate,39ecccba-7e04-91d6-b2f6-2eae13aac886,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 12:00-15:00,spot,,12:00-15:00,monday_friday,12:00,15:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,1650.00,1650.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:0f65f89f-1250-1f51-0b48-9510657e7df5,radio,slot,media_outlet_slot_rate,0f65f89f-1250-1f51-0b48-9510657e7df5,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 12:00-15:00,spot,,12:00-15:00,saturday,12:00,15:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,840.00,840.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:1181e1bd-0702-a9c5-b6cd-173fdfb42d61,radio,slot,media_outlet_slot_rate,1181e1bd-0702-a9c5-b6cd-173fdfb42d61,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 15:00-18:00,spot,,15:00-18:00,saturday,15:00,18:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,960.00,960.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:98638315-3766-40a3-2cab-fa316970e58b,radio,slot,media_outlet_slot_rate,98638315-3766-40a3-2cab-fa316970e58b,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 15:00-18:00,spot,,15:00-18:00,monday_friday,15:00,18:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,2010.00,2010.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:1f102c76-7bbe-9856-e355-edea4fc8f2d6,radio,slot,media_outlet_slot_rate,1f102c76-7bbe-9856-e355-edea4fc8f2d6,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 18:00-19:00,spot,,18:00-19:00,monday_friday,18:00,19:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,1530.00,1530.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:8558ebae-78a4-847e-23e1-417b06de2800,radio,slot,media_outlet_slot_rate,8558ebae-78a4-847e-23e1-417b06de2800,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 18:00-21:00,spot,,18:00-21:00,saturday,18:00,21:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,480.00,480.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:4c3fd907-461c-14e5-b4a9-e82b193997b5,radio,slot,media_outlet_slot_rate,4c3fd907-461c-14e5-b4a9-e82b193997b5,radio_slot,radio_ikwekwezi_fm,Ikwekwezi FM,Ikwekwezi FM - 19:00-21:00,spot,,19:00-21:00,monday_friday,19:00,21:00,mpumalanga,,,mpumalanga,mpumalanga,regional,regional,unknown,isindebele,Only national radio station catering to the isiNdebele community.,,30,spot,1770.00,1770.00,,,,,,,,true,false,false,true,1156000,,"Adults 15+, BRC RAMS Amplify Xtab Dec 2023 RA23 Q4",isiNdebele-speaking and understanding audiences.,Adults 15+,,,,mixed,community | isiNdebele | Mpumalanga | music | talk,"","","","","","","","","","","","","","","","",""
radio_slot:1f08c0fd-eb4b-e6e7-6886-28c25d37a51a,radio,slot,media_outlet_slot_rate,1f08c0fd-eb4b-e6e7-6886-28c25d37a51a,radio_slot,radio_jozi_fm,Jozi FM,Jozi FM - 00:00-05:00,spot,,00:00-05:00,weekday,00:00,05:00,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,30,spot,1290.00,1290.00,,,,,,,,true,false,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_slot:859289aa-f8a0-8eaf-fb36-e32b8790fcbc,radio,slot,media_outlet_slot_rate,859289aa-f8a0-8eaf-fb36-e32b8790fcbc,radio_slot,radio_jozi_fm,Jozi FM,Jozi FM - 00:00-06:00,spot,,00:00-06:00,saturday,00:00,06:00,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,30,spot,1290.00,1290.00,,,,,,,,true,false,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_slot:1d083042-af9d-7f9c-af8e-e5f877b6a1a8,radio,slot,media_outlet_slot_rate,1d083042-af9d-7f9c-af8e-e5f877b6a1a8,radio_slot,radio_jozi_fm,Jozi FM,Jozi FM - 05:00-06:00,spot,,05:00-06:00,weekday,05:00,06:00,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,30,spot,1880.00,1880.00,,,,,,,,true,false,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_slot:6c339197-c105-a15f-db84-a8bc57f376c5,radio,slot,media_outlet_slot_rate,6c339197-c105-a15f-db84-a8bc57f376c5,radio_slot,radio_jozi_fm,Jozi FM,Jozi FM - 06:00-09:00,spot,,06:00-09:00,weekday,06:00,09:00,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,30,spot,3300.00,3300.00,,,,,,,,true,false,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_slot:9bc7efb0-8392-7cd4-b8bd-43afcc7a7dda,radio,slot,media_outlet_slot_rate,9bc7efb0-8392-7cd4-b8bd-43afcc7a7dda,radio_slot,radio_jozi_fm,Jozi FM,Jozi FM - 06:00-09:00,spot,,06:00-09:00,saturday,06:00,09:00,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,30,spot,3300.00,3300.00,,,,,,,,true,false,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_slot:284ba65d-4ad7-854c-d94f-8d09b89adfcb,radio,slot,media_outlet_slot_rate,284ba65d-4ad7-854c-d94f-8d09b89adfcb,radio_slot,radio_jozi_fm,Jozi FM,Jozi FM - 09:00-12:00,spot,,09:00-12:00,sunday,09:00,12:00,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,30,spot,1290.00,1290.00,,,,,,,,true,false,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_slot:0aa204cd-a2e3-e95d-2085-48656d37d08c,radio,slot,media_outlet_slot_rate,0aa204cd-a2e3-e95d-2085-48656d37d08c,radio_slot,radio_jozi_fm,Jozi FM,Jozi FM - 09:00-12:00,spot,,09:00-12:00,saturday,09:00,12:00,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,30,spot,3080.00,3080.00,,,,,,,,true,false,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_slot:f0cb4c35-1707-1be7-6485-b593c257ed56,radio,slot,media_outlet_slot_rate,f0cb4c35-1707-1be7-6485-b593c257ed56,radio_slot,radio_jozi_fm,Jozi FM,Jozi FM - 09:00-12:00,spot,,09:00-12:00,weekday,09:00,12:00,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,30,spot,3080.00,3080.00,,,,,,,,true,false,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_slot:f6258c0d-44cb-688a-eaef-5ef117aae3fb,radio,slot,media_outlet_slot_rate,f6258c0d-44cb-688a-eaef-5ef117aae3fb,radio_slot,radio_jozi_fm,Jozi FM,Jozi FM - 12:00-15:00,spot,,12:00-15:00,weekday,12:00,15:00,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,30,spot,2980.00,2980.00,,,,,,,,true,false,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_slot:4529edea-1ae5-3266-7ba9-8d11e8f7c666,radio,slot,media_outlet_slot_rate,4529edea-1ae5-3266-7ba9-8d11e8f7c666,radio_slot,radio_jozi_fm,Jozi FM,Jozi FM - 12:00-16:00,spot,,12:00-16:00,saturday,12:00,16:00,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,30,spot,2980.00,2980.00,,,,,,,,true,false,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_slot:d3f3fd52-bb1d-b548-da65-59f22c1d2fd0,radio,slot,media_outlet_slot_rate,d3f3fd52-bb1d-b548-da65-59f22c1d2fd0,radio_slot,radio_jozi_fm,Jozi FM,Jozi FM - 15:00-18:00,spot,,15:00-18:00,weekday,15:00,18:00,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,30,spot,2750.00,2750.00,,,,,,,,true,false,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_slot:e6aea7ab-fc1f-aaaa-ea1d-50798fb2fa9c,radio,slot,media_outlet_slot_rate,e6aea7ab-fc1f-aaaa-ea1d-50798fb2fa9c,radio_slot,radio_jozi_fm,Jozi FM,Jozi FM - 16:00-20:00,spot,,16:00-20:00,saturday,16:00,20:00,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,30,spot,2750.00,2750.00,,,,,,,,true,false,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_slot:5010cd1f-57f9-8806-a58f-63cabd3c6617,radio,slot,media_outlet_slot_rate,5010cd1f-57f9-8806-a58f-63cabd3c6617,radio_slot,radio_jozi_fm,Jozi FM,Jozi FM - 18:00-22:00,spot,,18:00-22:00,weekday,18:00,22:00,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,30,spot,2530.00,2530.00,,,,,,,,true,false,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_slot:307c11d1-5ad5-b788-e8f9-1ddb5395651e,radio,slot,media_outlet_slot_rate,307c11d1-5ad5-b788-e8f9-1ddb5395651e,radio_slot,radio_jozi_fm,Jozi FM,Jozi FM - 20:00-22:00,spot,,20:00-22:00,saturday,20:00,22:00,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,30,spot,2530.00,2530.00,,,,,,,,true,false,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_slot:c82624c0-caf2-1e5c-462c-a530b1658c6c,radio,slot,media_outlet_slot_rate,c82624c0-caf2-1e5c-462c-a530b1658c6c,radio_slot,radio_jozi_fm,Jozi FM,Jozi FM - 22:00-00:00,spot,,22:00-00:00,saturday,22:00,00:00,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,30,spot,1290.00,1290.00,,,,,,,,true,false,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_slot:4927afbf-a7bf-6911-e190-befe28a4a07f,radio,slot,media_outlet_slot_rate,4927afbf-a7bf-6911-e190-befe28a4a07f,radio_slot,radio_jozi_fm,Jozi FM,Jozi FM - 22:00-00:00,spot,,22:00-00:00,weekday,22:00,00:00,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,30,spot,1290.00,1290.00,,,,,,,,true,false,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_slot:be629608-8560-9c08-2842-315249a31a5f,radio,slot,media_outlet_slot_rate,be629608-8560-9c08-2842-315249a31a5f,radio_slot,radio_kaya_959,Kaya 959,Kaya 959 - 00:00-05:00,spot,,00:00-05:00,sunday,00:00,05:00,gauteng,Vanderbijlpark,,Vanderbijlpark,gauteng,regional,regional,strong,english,"English talk/music service; music mix includes soul, R&B, kwaito, jazz, chart-toppers and old-school jams.",95.9 FM,30,spot,420.00,420.00,,,,,,,,true,false,false,true,515000,897000,"average day / average 7 days (source snippet, date not stated in snippet)","Urban black middle-class Gauteng audience, influential and aspirational.",25-49,,,Black-skewed,urban,aspirational | black middle class | culture | Gauteng | music | news | talk | urban,"","","","","","","","","","","","","","","","",""
